phrase,tsne_0,tsne_1,label
punctuation character,0.6191205049752067,-0.4522308643413281,non-cs
pure tridiagonal matrix algorithm,-0.7270685449925941,2.3387113396976273,non-cs
purpose commercial telegraph code known,1.5446423180000644,-1.2668522995982339,non-cs
purpose cpu,3.888265668802282,-1.1934473003485937,non-cs
purpose language,-1.7512898605042477,-3.083500399540645,non-cs
purpose lossless compression algorithm,-1.3381150383928377,7.238262358635518,non-cs
purpose meaning,-3.351310799644561,-3.5783934669260513,non-cs
purpose operating systems,2.291293647853833,-3.1011924002055657,non-cs
puts elements,-1.0591801125992335,-2.726478609146539,non-cs
quality prngs,-1.0038954062435592,-0.5485591675666192,non-cs
quantized signals,0.33362464028498906,-0.8427714835196222,non-cs
quantum many,-0.8165834451937596,1.6756585076883133,non-cs
quantum neural networks refer,4.715956573524448,0.31221563549734505,non-cs
quaternary floating point  base three,0.26143034259044684,2.102014674626278,non-cs
radhia cousot,-1.8736405161829306,0.3898686951139501,non-cs
radiology report  determining speaker characteristics,3.817904407596198,-0.42245759451698384,non-cs
radius 1 centered,-2.614976316773868,1.59660291422612,non-cs
radix point,-2.0754138867462175,0.42272834541960164,non-cs
railway signalling,2.3763248027163715,-1.0073969753321974,non-cs
rana el kaliouby,-2.491028314647863,0.7487180544286495,non-cs
random environment,-3.223333907581069,9.799479125400888,non-cs
random number generators,1.7564590005155822,5.976546305314948,non-cs
random projection,-2.7053427098972866,9.214642919492967,non-cs
random projection technique,-0.9987886979075056,7.55782634654983,non-cs
random variables,-1.3788988740635049,6.202062227784245,non-cs
randomization function always performed,-1.5386376706257057,-1.4650095611897864,non-cs
randomization technique would,0.1447885017032196,1.9032707074513342,non-cs
randomized algorithm whose output may,2.9887961851380407,1.9478055590431025,non-cs
randomly places new nodes,0.32681046219532356,3.6359557779619296,non-cs
range coding,0.2155184429350487,-0.8510090010294991,non-cs
range encoding,-0.7527570482685242,-0.6662803561307369,non-cs
rank scale,-0.45276657322498276,0.04404564496274532,non-cs
rapidly draw three,-3.5029845000919053,-0.8335081959528174,non-cs
rapidly increasing data sets,-0.7565712450731163,-3.7553168923413787,non-cs
rational series uses,-1.7957431602874099,-0.39772735722915126,non-cs
rational terms,-6.23668019040764,-1.6511468345545486,non-cs
reach evidence,0.08883894551176334,-4.117706073298854,non-cs
reaching definitions,-0.5231485231257184,-3.8195803122476666,non-cs
reactive programming enables changes,2.1851486453269042,-2.5711502709640137,non-cs
read  write,0.5913728191747396,0.4300033332149015,non-cs
real large,-4.868157788661865,-3.3993339093585213,non-cs
real op,-5.704532654727194,-0.9627519849985959,non-cs
real possibility  giorgio buttazzo says,-2.70862778734795,-1.4348975561817692,non-cs
real world,-4.515193651742205,-2.665749553994401,non-cs
realistic rendering,-5.871898699101371,-3.5571880087306167,non-cs
reasonably secure,-7.343873568562626,-2.40956138703434,non-cs
reasoning requires,-0.07973266999471275,0.4797916389018353,non-cs
receiving messages,1.2198617871523743,-2.4016462025532963,non-cs
recent times,-4.43118319716878,-1.2243227172020779,non-cs
recent work,-4.076999006121342,-2.418417373571536,non-cs
recently attracted attention,-5.275021097865907,-3.6759236179026553,non-cs
recently hired engineer huican zhu,0.32341755804514477,-1.7588510054365147,non-cs
recently suggested,-4.549657000364675,-1.2168875735168876,non-cs
recognize patterns,-1.3318404244678994,-4.04053614741901,non-cs
recovery algorithm designed,2.715984660718334,0.03296654163368977,non-cs
rectangular sub,-3.6398171039896163,7.565136418161203,non-cs
recurrent neural networks introduced,2.9581671184731086,-1.365901593353629,non-cs
recursion developed,1.0240333494349867,-1.3380129735878334,non-cs
recursion method bearing,-0.6257129033230862,-0.45388234321149434,non-cs
recursive definition using,0.9645938532699444,-1.944500001287062,non-cs
recursively dividing,0.240281284207291,2.0034020764923097,non-cs
recursively enumerable languages,0.34570475977162896,-1.9780269343612071,non-cs
recursively subdividing,1.7555896986019943,-0.9079054022934034,non-cs
redblack trees,0.3625111223058285,0.569254774562141,non-cs
reduce expensive read operations,-0.2341035300682821,2.0907163673196396,non-cs
reduced use,-3.6854130968195995,6.548905580030252,non-cs
reducibility notions,-1.052476733451654,2.928012184615764,non-cs
reducing access time,-0.2519428648101664,6.610104078882407,non-cs
redundant functional units,-0.9419670928560389,6.510848799707873,non-cs
reference model,0.7491154221683599,-2.4829990265114663,non-cs
reference modelin systems,2.840927153558705,-2.287664312027639,non-cs
reference models,1.0132746938193564,-2.981905089892005,non-cs
reference remain,-4.249801519571279,-1.0741300186426284,non-cs
reference sequitur algorithm implementation,4.072799400505757,-2.0362945104300034,non-cs
refers loosely,-4.908144699131935,5.548779576269109,non-cs
refining products,2.105368225279534,-0.4841979465622458,non-cs
reflected automatically,-4.798064636357476,-2.4464609869677822,non-cs
register allocation raises several problems,1.7650371448754754,2.0791313738827135,non-cs
regular languages,-4.911544604731458,-0.06133156739604022,non-cs
regular languages refers,-2.467581195579523,0.3955187669311508,non-cs
regulatory filings,4.682195675040895,-1.6234502415386696,non-cs
reidemeister torsion,0.7282215470315483,3.5584833538665284,non-cs
related applications,-1.0085402760030058,-3.967491899602584,non-cs
related information used,-2.02590883117479,-4.450559746729344,non-cs
related supervised learning methods,1.686545867991274,-3.276788096352752,non-cs
relation holds,-5.013771408423228,-4.220942349534722,non-cs
relational mapping,4.1469830523891025,-1.3264926094097065,non-cs
relative computability,-2.9393382310695397,-2.0340680133680733,non-cs
relatively autonomous discipline,-6.341471550533797,1.9775549442285796,non-cs
relatively new area,-4.852921448781407,1.6800737622654982,non-cs
relatively short history,-5.311261277991275,7.685985138200616,non-cs
relay logic  fluidic logic,3.1496262736826663,2.2681709436979935,non-cs
relevant logic,-2.3667529154940254,-3.2231720500059247,non-cs
remaining positions towards,-4.238706655431868,1.6884405530482411,non-cs
remarkably good properties,-7.344464360107795,-3.0688131142156,non-cs
remembered using,-3.813695157876686,-2.5770371827767535,non-cs
remote error indication,0.7288366722112383,6.290673687534104,non-cs
removed organs,0.9364301787245858,6.574615196366826,non-cs
rendering realistic 3d computer graphics,2.3185205619357214,-1.475225920308507,non-cs
repeated interactions,-2.2845458301811536,-1.687931556608966,non-cs
repeatedly calculating,-0.39765202728459353,-0.9066524424586601,non-cs
repeatedly determine values,-0.823163532041051,-2.9055476182560347,non-cs
repeatedly steps forward,-3.3614287482582763,-2.5891817985905425,non-cs
replaces runtime computation,4.496850145973943,4.414991991611538,non-cs
replacing learned multiplication,2.1861290751392795,2.149589624600177,non-cs
reports defects,-0.7273081682571242,6.281343280499877,non-cs
represent boolean functions,6.043797079283782,2.1472714171168525,non-cs
represent complex software constructions,5.693039497533208,-0.16729338024779367,non-cs
representation curve,1.9880362159263072,-1.3140776408664454,non-cs
represented exactly,-5.56565229845093,-5.840407966796464,non-cs
representing floating,-2.9763689751977873,0.6143883415936745,non-cs
representing solutions,-1.6460659112547669,-3.7076160845792447,non-cs
represents data,1.667295029172378,-3.0298876515320354,non-cs
require large data,-0.8606668514708568,-1.4882111005334766,non-cs
required distinguishing spaces,-1.7984233812827604,1.9204378624386451,non-cs
required information content,0.5161572414034808,-2.0442285347359297,non-cs
requirement diagram,1.0434851742123592,-2.3753612872825984,non-cs
requirement due,-2.604580577530654,-2.4520627053387876,non-cs
requires finding,-1.3854037520424245,0.9004897728639182,non-cs
requiring little configuration,-4.975019036453949,6.431439359013005,non-cs
research concerning anchor modeling,3.712013190196208,-2.4689094416653816,non-cs
research group,2.697713386397969,-2.22724088233301,non-cs
research paper,1.561914791331928,-1.0026505065905926,non-cs
researcher thomas r,0.3893344839874748,0.589178116532404,non-cs
researchers study multi,4.770876647309907,-2.2862246161948288,non-cs
resolving necessary dependencies,-1.5935215488228824,-2.4772569231058226,non-cs
resource acquisition,0.19712474659448978,-2.983988374710291,non-cs
resource usage,0.5346384667806949,-2.227193464106303,non-cs
resource used,-1.6190555719655262,-2.3924468963753918,non-cs
resources needed,-2.9173643360591384,-1.7475613688903335,non-cs
respected role,-7.586422815220937,-3.463511133189901,non-cs
responsibility  however,-3.745359211899473,0.2945006194686644,non-cs
restricted subset,-3.8303338295598546,8.15389681454315,non-cs
result replaces one,-2.554865870142804,3.4124948601197063,non-cs
resulting relational database schema,6.867716159439791,-1.7461239550237344,non-cs
rethinking  emotions,-0.7602321215301826,5.4189981232521935,non-cs
returned solution,-4.251165553153352,-0.873689638463482,non-cs
returned solutions,-3.730764584040758,-1.545812244030306,non-cs
reveal internal structures hidden,1.1465234070511894,4.539688165355823,non-cs
richard clark pasco,-1.299430615848318,1.8975273948116023,non-cs
richard schroeppel,-0.4872360626997845,2.9636113284910173,non-cs
richard snodgrass proposed,-0.025834788049564756,0.254647514827326,non-cs
right subtree,-4.644535312202279,-2.522181144160011,non-cs
rigid body,-4.306331585670943,7.323666914796251,non-cs
rigorous solution,-4.73750917429633,-3.607147836952884,non-cs
rigorous technique,-5.127613798277352,-3.8890971253400477,non-cs
rising interest,-4.712393401546164,-6.166433278296762,non-cs
risky assets,-3.376308304225695,3.6158741697278463,non-cs
rnyi information dimension,2.4294534478575223,-1.7226549654305126,non-cs
robert merton used stochastic control,3.402894099833623,1.6774015368653685,non-cs
robotics researchers,6.983180244024521,-1.5681707551767194,non-cs
robust optimization,-1.5170437191308557,-3.633475190349947,non-cs
robust optimization date back,-1.6476482805706334,-5.311991338608476,non-cs
roland leia,-1.428505843680044,1.8840332234874415,non-cs
root causes,-1.2123332429787885,0.8953751833938725,non-cs
root r connected,-1.205953692806128,-1.8681849174756937,non-cs
rosalind picard,-2.1324747096298533,0.6044761925199947,non-cs
rough measure,-4.6381262386302975,7.504967361866812,non-cs
roughly describing,-3.323931782146369,-0.367999424745541,non-cs
rule  applies,-3.3510459197946587,-5.35094500639445,non-cs
run arbitrary programs,3.1432153413358965,6.041272520943526,non-cs
running slowly,-5.325125858560445,6.86944978466125,non-cs
safely operate,-6.199578802362835,-3.6340822130972246,non-cs
sandstorm hash,-0.7291657111811661,5.374917326301692,non-cs
satisfies markov properties,-0.4146575760446105,-1.2404313272911376,non-cs
satisfy specified requirements,-3.577272752910382,-6.4212571520399395,non-cs
saving manner,-4.376364783212176,-1.3600301269437989,non-cs
scalable implementation,-2.9268727085958766,-4.679060720854618,non-cs
scale integrated circuits,2.1757296729890547,-2.535633641987911,non-cs
scale integration circuits,2.40470649437394,-2.5771144682193152,non-cs
scale optimization,0.9092756355920147,-2.4053914345823078,non-cs
schematic diagram,2.4710107283955676,-3.6006068596035576,non-cs
scientific literature,1.7848298259118425,-1.913564052548902,non-cs
seamless transaction,-6.761936861324991,1.4786744453953047,non-cs
search algorithm similar,-0.23836535908258968,-4.7620007224742675,non-cs
search engine owned,4.103414801136198,-1.971140355430999,non-cs
search key words,2.5243575631917015,-2.944986871724441,non-cs
sebastian hack,2.2404132684695495,2.5920846454258584,non-cs
second argument,-1.8375457993420923,3.803353778480205,non-cs
second link field pointing,-1.4229752422849276,0.19721443770391534,non-cs
second round,-1.7445913471550745,2.9901533292080402,non-cs
second step uses,-1.1773890500070947,1.9805980191347974,non-cs
secondary hash,-1.6213191731243808,6.196943067044498,non-cs
section follows,-2.5715143268080394,-3.7536118458892447,non-cs
section illustrates abstract interpretation,-0.7068093775334024,7.364268603265084,non-cs
section limitations,-1.6297540813066425,6.490010320721505,non-cs
security implications,0.47175188272393326,0.03358355839856338,non-cs
security protocol used,1.0497121746946259,-2.3649884006860615,non-cs
see characteristic function,0.705948462479695,-2.7593085922635088,non-cs
see ideal,-6.683865629941152,-4.132027651127062,non-cs
seems logical,-7.27420653040154,-3.133467528760578,non-cs
select adder,0.36619069921394115,-0.4177816543340304,non-cs
select adder generally consists,-1.2135274722471767,1.5761719144286663,non-cs
selected bibliography,2.5144279020368234,0.8924714030743469,non-cs
selective restriction,-0.5812865391898148,5.502143342087899,non-cs
semantically secure,-5.941912218465183,-3.157841381606603,non-cs
sensor networks,3.8388112233964904,-2.446036090363488,non-cs
sentinel node alone,-1.5389861738699506,9.31530564689225,non-cs
separate executions,-0.09217096793677931,10.23925713929162,non-cs
separate parts,-2.96497572893752,8.839367805563436,non-cs
separates two,-1.8377163476824587,2.5860068942952514,non-cs
separates two convex hulls,0.5972570753882622,3.3420372232078326,non-cs
sequence alignment generally fall,-0.5164060858165392,7.153598514244876,non-cs
sequitur algorithm constructs,5.082907244576128,-2.281930500948861,non-cs
serial dependencies,3.875033072346042,1.3409394280956946,non-cs
series studies,0.08661751106133055,0.5567693810855255,non-cs
server side object participating,4.39871158764648,-1.0716520864748376,non-cs
set difference,-2.7531019966918087,2.156952201580729,non-cs
set notation,-0.39228856478765406,-1.718269902498101,non-cs
seung proposed nmf mainly,-1.600234379920753,0.8135028204317336,non-cs
seventh annual acm symposium,1.9345731183222412,0.8829043305006058,non-cs
several number bases,-0.31224767948398774,-1.243149725018436,non-cs
several object,-2.1968156689144016,-1.745350585627791,non-cs
several possible known causes,-1.4624532391220393,-2.199985372228642,non-cs
several projects,-1.163084601601807,-3.2095557793181486,non-cs
several real networks,-1.0476057456756347,-3.318532909255342,non-cs
several researchers,1.050882499392121,-3.3018047603544134,non-cs
several set operations,-0.7708829276187701,-2.5626655601875825,non-cs
several variations,-2.609788258934127,0.8393805555477021,non-cs
several waves,-3.2784358570875995,-2.220235357885899,non-cs
severe uncertainty,-3.7263353614253147,3.2418659081427403,non-cs
sharing operating systems schedule tasks,5.873177614757541,-4.254662124185464,non-cs
sharing route,-1.1772414839208727,-1.3981720648362947,non-cs
sharp edge,-5.8222373893006045,-1.4741747622074661,non-cs
shing lee,-2.9522531883330294,-0.6174263376636769,non-cs
short-circuit evaluation,-0.0894801782296765,7.634136828790849,non-cs
showing multiple points,-2.482097704866696,-1.9229720221816782,non-cs
sigmoid function include,1.05696294434393,-0.12622235065222986,non-cs
signal prior,-2.710468678471938,-0.9826912070674682,non-cs
signaling protocol based,0.9885599208226956,-1.960747281131536,non-cs
similar systems,-4.384989084528425,-4.37950659867622,non-cs
similar two strings,-5.340793795096223,-2.657922682087469,non-cs
similarly created,-5.446534242191614,-4.411372051774112,non-cs
simple binary logic truth values,-3.6667473258585805,4.181848215853814,non-cs
simple competitive learning algorithm,-0.7583458898998133,0.31911989627903875,non-cs
simple digital signals represent information,-1.3926961823208461,0.6089102211667068,non-cs
simple display,-6.731316262690851,0.982080666391674,non-cs
simple dynamic array,-3.690782331065637,-0.1555494966185121,non-cs
simple echo state networks,-3.5738320977466116,1.645332189251651,non-cs
simple low,-6.1305913921341695,7.005100920454875,non-cs
simple rational numbers,-3.8257500044307315,2.001951370248488,non-cs
simple value type,-5.584521870972335,0.7339979909592921,non-cs
simple way,-7.270931499329947,0.5947179632805661,non-cs
simpler array indexing operation,-1.0779875564147816,1.874845734624151,non-cs
simplest case,-7.101695746545486,1.7514608643861147,non-cs
simplified form,-4.230144447551886,4.9190019681849515,non-cs
simplify formulas,0.6023517713862189,-1.2926957600737181,non-cs
simply assigned,-4.835280501216287,0.43789388863011774,non-cs
simply row,-4.747250569298122,1.3726194429887597,non-cs
simply ssa,-4.625804374836767,3.0256242058915226,non-cs
simulate electromagnetic propagation,3.683110382567947,-1.6154757113175788,non-cs
simulate human affects,1.0815966138719133,-1.8700819058995186,non-cs
simulated one,-4.1320569835074705,0.684127054555025,non-cs
simultaneously dispatching multiple instructions,1.1265983786564908,-2.403583765860868,non-cs
simultaneously optimizes,-1.5326373247737304,-3.1306313073845002,non-cs
since lazy inheritance called,0.7479577988473394,8.782979031542633,non-cs
since static hashing requires,2.544285345202914,6.303581504661983,non-cs
single abstract comparison operation,-1.4586236529644556,9.57199915751871,non-cs
single binary output,-2.4615182496772072,8.949253882820063,non-cs
single core,-4.3413406614910945,8.312093090566993,non-cs
single core processors also used,2.525708892514502,3.532502325983063,non-cs
single core processors used,1.6803297918037683,6.971696267190837,non-cs
single core systems became,-1.9310868004739186,5.126185096714112,non-cs
single counterexample,-4.190494636922941,6.649151464253308,non-cs
single data,-3.9605920839995106,7.983483400548917,non-cs
single execution,-3.7447540477669343,8.83383004205402,non-cs
single form,-5.074483829836288,8.411167806669603,non-cs
single instance,-4.787825130056291,8.421804455902743,non-cs
single instruction,-4.2006882088074535,7.832629870075984,non-cs
single neuron,-2.9105074516287144,9.172966805818888,non-cs
single node,-3.141429026497766,8.961137547279817,non-cs
single solution exists,-5.299059388335126,4.570694263567581,non-cs
single strong learner,-5.521916688590541,5.493006634095445,non-cs
single value,-4.795508998946904,8.24937104320356,non-cs
situation awareness,-3.3796042041305343,-4.0159715187388025,non-cs
six degrees,-2.514523233760288,0.8570446983651813,non-cs
six degrees of freedom,-4.451244034947171,-0.19186664983865775,non-cs
sixth annual acm symposium,2.164616640926378,0.821037113462057,non-cs
sixth normal form,-3.229847517135725,1.4827971538089564,non-cs
size array,-0.4926308466491496,-0.24955527928602553,non-cs
sized 1919 board,-2.465525899627231,1.7302063409904653,non-cs
skills embodied within,0.034011095074850964,-5.077334141612024,non-cs
sleep algorithm,1.3633751698688472,5.073748326866014,non-cs
slightly different variety,-3.668057659396497,6.928534227617591,non-cs
slower speed,-4.422768143416354,7.5219465261976595,non-cs
slowly varying envelope approximation,-2.178670436327036,7.511970771010094,non-cs
small amount,-6.289426938912929,6.564228304907055,non-cs
small memory footprint,-2.9121919147863236,7.125095392790121,non-cs
small number,-6.012360048167381,6.640844669100422,non-cs
small region,-5.992701676783444,7.131099831222287,non-cs
small sections,-5.683147810858126,6.0190542536204905,non-cs
small subdomains,-3.422890292210844,5.099084281098849,non-cs
smaller bit width,-4.61104777439806,7.416810007713594,non-cs
smaller processors,-1.2151923491071035,7.1706621572176825,non-cs
smaller subproblems,-2.166917079024767,6.460280161200773,non-cs
smalltalk provides,-1.2728141862209268,1.4118720071771975,non-cs
smart street lights,-4.91169962304572,-2.622296817652911,non-cs
smb  server message block,4.994495735828012,1.5719928732653514,non-cs
smb2  server message block,4.953180960358792,1.238819831078408,non-cs
smoothness assumption additionally yields,-3.2288915054731517,-1.375917097442085,non-cs
social sciences,1.8586527422641559,-0.5909065837937507,non-cs
socially responsible,-5.7819030520254255,-4.041879011564113,non-cs
software architect simon brown,4.96175517290579,0.892638467962538,non-cs
software blueprint means,6.073116953298448,2.1123114458750174,non-cs
software decomposition whereby fundamental requirements,6.961385660033179,-1.0304991014567102,non-cs
software design description,7.59843776341661,-2.132582995152249,non-cs
software engineeringis,7.758074034951009,-1.3987163233775015,non-cs
software frameworks aim,5.063018163694107,-3.4753369578846414,non-cs
software frameworks consist,5.844681985836754,-2.2842048501554064,non-cs
software frameworks rely,5.627278005833335,-2.5054391829313527,non-cs
solution within,-1.7005643624480933,-2.12957387585555,non-cs
solve numerical problems,5.195188147534524,0.31041814623570957,non-cs
solve ordinary differential equations,3.0928738926048682,3.2129817240920326,non-cs
solve problems,-0.26102700032863413,-2.374884144828229,non-cs
solve tridiagonal systems,2.9158052778710957,0.012390207841439304,non-cs
solved using,-2.752947278096059,-0.21824733855731945,non-cs
solvent accessible surface area,-3.3015480266715533,-1.5937163857189063,non-cs
solving behaviour,0.10466312522099146,-1.1626366196351197,non-cs
solving combinatorial problems,5.449463820316006,-1.4649197374958105,non-cs
solving partial differential equations,5.777384370818511,2.4274394915346105,non-cs
solving sparse linear systems,0.9242804105282986,6.15344017505166,non-cs
somehow defined,-5.381407268639411,-3.6856381290636384,non-cs
sometimes across multiple sensory modalities,-1.0919569417243482,-0.24337907656055968,non-cs
sometimes also known,-4.530486041935408,0.010537717754457795,non-cs
sometimes called applied linear algebra,3.566087765884822,1.1897830512367469,non-cs
sometimes called memory,-1.0155695018601063,2.067136640568031,non-cs
sometimes known,-4.990105805521944,0.5050029164528606,non-cs
sometimes thought,-3.7063415883921027,2.53189703238176,non-cs
sometimes trying thousands,-1.176143734457058,0.449679935044392,non-cs
sound picked,-3.9433742290948826,-0.9063425193885781,non-cs
sparse matrix given,-0.8910766928725626,9.289683608683088,non-cs
sparse structure,-4.828894694897063,8.864104512794812,non-cs
special case,-3.27313813073438,1.294942528344229,non-cs
special cases,-2.38139178076086,1.4968049810718318,non-cs
special dynamic memory allocation libraries,6.527402670118265,0.2899642775928316,non-cs
special educational needs,-1.0989418073067043,-0.0014091200193778813,non-cs
special object,-3.140098115650727,-0.10138944448794816,non-cs
special section,-2.6773400900459197,1.2396301284389857,non-cs
special type,-3.6041027601866924,0.8260202068948382,non-cs
specialized area,-2.628232479729939,-1.2788376324243615,non-cs
specialized classes,-0.038034092856598554,-0.4747945756550346,non-cs
specific categories,-1.910929452347568,-2.8634736005081907,non-cs
specific instructions,-1.6467746145579316,-3.9926985740634673,non-cs
specific model,-1.795493518390869,-2.6759117451903824,non-cs
specific ontology consisting,0.24208310906929317,-3.0331797050528415,non-cs
specific purpose markup language based,1.0281685460346834,-2.8603936361571445,non-cs
specific sense,-4.2524933692330364,-2.173970617615744,non-cs
specific solution,-2.6952853624798223,-3.187501881228715,non-cs
specific task,-2.6464409193243204,-3.3613289247025713,non-cs
specific transfer function,-1.417448149379653,-3.2714835998930365,non-cs
specific types,-2.2920907799163523,-1.3072325224630552,non-cs
specific types provided,-1.884998741310267,-3.0302613350479666,non-cs
specification language,1.809017062024373,-2.8262655634988043,non-cs
specifications supporting,-1.6843095770256453,-5.402201783302686,non-cs
specified description,-3.31849094422583,-4.596649197623496,non-cs
specified explicitly,-5.034678447191434,-5.986349009533167,non-cs
spectral methods take,-0.5325434443699957,0.13701966354124612,non-cs
spectral methods use basis functions,2.7128256862421125,-0.16729852466314232,non-cs
speech recognition systems require,2.4977396210481433,-0.422903353411968,non-cs
spoken  simple data entry,-2.906275507102138,0.08155256430200335,non-cs
square automatic interaction detection,-0.6381533299345451,-2.5626865800267487,non-cs
squares support,-2.851651906641104,-2.2703650298284694,non-cs
standard example,-5.219591936256412,-1.6594550100381191,non-cs
standard low,-5.613144784640543,7.672880984951938,non-cs
standard problems solved,-3.1591476228496838,-1.449761343131047,non-cs
stanford university,1.772533062937725,0.1008404641746102,non-cs
state diagrams require,2.2467889870858295,1.6968228417916698,non-cs
state university,0.06536444213631132,1.5390043511320983,non-cs
static access permissions,2.1878589843033582,5.244221552476128,non-cs
static single assignment,-3.7335819306243896,8.965199629510021,non-cs
stating whether,-2.103244137955198,-0.42083533907848053,non-cs
statistics community,2.9731463599669823,-0.48015488367850995,non-cs
steal database approach,4.867532839023944,7.550695941625058,non-cs
step size,-3.099437000399287,-1.2298176421336806,non-cs
stochastic control aims,1.0625597513047804,-1.5765085231546272,non-cs
stockholm university,3.228649484270805,1.8802445096349232,non-cs
storage details,1.385583359124655,1.2230672241287566,non-cs
stored contiguously,-3.0198771764312577,-3.2383803357096337,non-cs
storing additional information,0.35670155423828553,-3.725318115447467,non-cs
storing labeled data,2.6217905865544955,-1.8673497913990005,non-cs
strategically using digital media,2.4053734844255956,-1.1081722136888736,non-cs
streaming feature later,-0.16306310635465726,-1.1282607362271981,non-cs
stretch analog,-1.859777518828753,3.6284867335720983,non-cs
strict definition,-4.782175187964239,-0.46911765761121343,non-cs
stricter definition,-3.851829732344159,0.8836637772196656,non-cs
strictly column diagonally dominant matrix,-1.916166339825776,3.5784293858242244,non-cs
strictly diagonally dominant matrix,-3.330642340975646,2.6153708515087337,non-cs
strictly higher cardinality,-5.2489371387761405,0.9160650170766981,non-cs
string kernel allows,1.8440051332098213,-2.4531524054981557,non-cs
strong type,-7.790599467516109,-2.6362588104947355,non-cs
stronger reductions,-5.825542430114997,-0.7210539834383376,non-cs
stronger sense,-7.260777893070193,-2.148164061742014,non-cs
stronger variation,-6.781524933477126,-2.2232472034502058,non-cs
strongly believed,-7.542975527228084,-5.221428781197255,non-cs
structural risk minimization,0.5206017788310013,0.8864398682762384,non-cs
structure used depends,-0.4210900489113957,2.4834145418667215,non-cs
structured information standards,-0.6710484176208625,-3.7765650275355416,non-cs
structured model,-2.5023422712813264,-2.7177128761336657,non-cs
studied formulation,0.5852356440707085,-1.625105485660753,non-cs
studies sets,1.8351711874938552,-1.0990910118328907,non-cs
study optimal portfolios,0.16797138825626684,-3.4345937629237646,non-cs
sub field,-2.1231331334281283,0.51938178893037,non-cs
subject knowledge,-1.5258990176944383,-4.141254576308141,non-cs
subjunctive possibility,-3.190298189222128,0.9337871312842192,non-cs
subobject classifier,1.6395906053753506,-0.2865284116352512,non-cs
subobject classifiers,3.240972092790162,-0.4609438045195579,non-cs
subproblem solutions,2.746267171557378,-0.43477150761915545,non-cs
subproblems recursively,2.3127429682855865,-0.18854957313816192,non-cs
subsequent object instances creation,2.2860303624550293,-2.2080495939587195,non-cs
subsequently developed,-2.706334939455338,-3.081812526009892,non-cs
substantially improved,-6.444327424252225,-4.426107617224442,non-cs
successful cognitive architectures include act,-1.0647594462973746,-5.039905862951896,non-cs
successively fitting parabolas,-0.1839241430331497,-1.1878408256610464,non-cs
sufficiently close,-7.996183656911419,-4.674874064475151,non-cs
suggest different restrictions,-0.14229750644707062,3.822591774913681,non-cs
suitable cost function,-5.340218864487441,-4.122114222325229,non-cs
support creating,-3.7895172553610927,-6.8378366021730494,non-cs
support infrastructure,-0.8348597068037783,-4.640128832286606,non-cs
support people,-3.724700157063848,-5.0853700821817505,non-cs
support regular expression,-6.078330918953867,-3.2537440489590512,non-cs
support vector machines allow,1.799015566871352,-4.217204154101068,non-cs
support vector machines website,5.948553398811485,-1.940634647608755,non-cs
supported streaming media,-2.0265333119980977,-4.829747734584082,non-cs
supporting different sets,-0.8321171872259268,-0.567706930065016,non-cs
survey paper,-0.9657154724793336,-0.6114389841327847,non-cs
susa framework implements bcjr algorithm,5.115462590231713,-2.533139188060616,non-cs
swarm intelligence,1.771472595076325,-1.9160696335408918,non-cs
swarm intelligence refers,4.664947784124289,-1.6324536477314202,non-cs
swarm principles,2.461253412457842,-1.436801063956078,non-cs
switch much faster,-3.242638939593951,-1.809297130913947,non-cs
switching circuit theory,6.334514372814622,1.0808579730483012,non-cs
switching circuit theory provided,5.34562142457253,-0.24351221609612897,non-cs
symmetric boolean function,0.9467657412807898,4.2464888373733665,non-cs
symmetric boolean functions,1.0104881845789644,4.190775085187071,non-cs
symmetric term,-4.994898328957732,0.9089874022780267,non-cs
symposium on theory of computing,8.599454770682742,-0.8607214965618414,non-cs
system components,1.929576697204856,-2.1563835285073396,non-cs
system must exhibit,-0.12297508918864339,-2.2951720653222276,non-cs
system resources,0.3951994626271943,-2.6776214606096103,non-cs
systemic functional linguistics,2.0741536217990557,-1.005459226837008,non-cs
systems architecture depends heavily,1.7084995166343475,1.0942301641342365,non-cs
systems architecture makes use,3.7322104874671713,-4.571736264012122,non-cs
systems design,4.774314623155736,-2.1576795226347123,non-cs
systems design could,2.0890018587927712,-4.115194250088233,non-cs
systems towards solving computational problems,6.617072462869272,-2.432017563347143,non-cs
take advantage,-4.766334568667949,-3.345586844087238,non-cs
take control,-3.9496152871813845,-3.8050603507689704,non-cs
take full advantage,-5.388507160578319,-5.821517944360709,non-cs
takes actions autonomously,-4.5663292399486295,-1.659397307093233,non-cs
takes precedence,-4.6404503482322275,-0.5787951991619884,non-cs
takes two matrices,1.5838821249620485,2.961636994337058,non-cs
taking control,-3.5496389491473748,-4.004318402847047,non-cs
target value,-1.9402318808816386,-2.2480963267781933,non-cs
tasks based,0.026988434227581848,-2.0294682391859897,non-cs
tasks like outliers detection,2.1015855359736175,0.5214566102893948,non-cs
taylor et al,-0.15791339712687663,-0.45202518019223153,non-cs
teaching computational statistics,8.564933186516733,1.0223252537839742,non-cs
technical designs,1.9611395543515227,-2.5971633698438,non-cs
technical issues,0.03963194863921516,0.002345076474519028,non-cs
technique known,-4.962780450341682,-3.429333017154604,non-cs
technique leads,-4.608780046447558,-4.928797562584633,non-cs
techniques used,-1.66259553772931,-3.3922826471618572,non-cs
technology perspective,4.048658559039424,-3.332924393168623,non-cs
